,runtime,Mean,Std,Nent,ChanName,Chan,ChipSN,io_group,io_channel
30,1692728616,16.94,0.88,1212,ch30,30,3H0006,1,5
31,1692728616,22.23,0.84,1213,ch31,31,3H0006,1,5
32,1692728616,19.91,0.87,1218,ch32,32,3H0006,1,5
33,1692728616,17.67,0.85,1204,ch33,33,3H0006,1,5
34,1692728616,16.55,0.85,1209,ch34,34,3H0006,1,5
35,1692728616,15.41,0.93,1207,ch35,35,3H0006,1,5
36,1692728616,20.09,0.84,1670,ch36,36,3H0006,1,5
37,1692728616,16.33,0.87,1275,ch37,37,3H0006,1,5
38,1692728616,12.49,0.85,1218,ch38,38,3H0006,1,5
39,1692728616,18.39,0.89,1221,ch39,39,3H0006,1,5
40,1692728616,12.22,1.43,1219,ch40,40,3H0006,1,5
41,1692728616,17.46,0.84,1218,ch41,41,3H0006,1,5
42,1692728616,18.08,0.84,1215,ch42,42,3H0006,1,5
43,1692728616,16.52,0.85,1226,ch43,43,3H0006,1,5
44,1692728616,20.99,0.79,1219,ch44,44,3H0006,1,5
45,1692728616,14.84,0.89,1219,ch45,45,3H0006,1,5
46,1692728616,18.13,0.83,1221,ch46,46,3H0006,1,5
47,1692728616,17.43,0.82,1214,ch47,47,3H0006,1,5
48,1692728616,16.3,0.84,1220,ch48,48,3H0006,1,5
49,1692728616,15.92,0.88,1745,ch49,49,3H0006,1,5
50,1692728616,15.38,0.93,1288,ch50,50,3H0006,1,5
51,1692728616,15.87,0.88,1213,ch51,51,3H0006,1,5
52,1692728616,18.63,0.84,1218,ch52,52,3H0006,1,5
53,1692728616,19.19,0.86,1209,ch53,53,3H0006,1,5
54,1692728616,15.84,0.91,1223,ch54,54,3H0006,1,5
55,1692728616,14.9,1.03,1212,ch55,55,3H0006,1,5
56,1692728616,17.27,2.62,1209,ch56,56,3H0006,1,5
57,1692728616,15.95,0.93,1224,ch57,57,3H0006,1,5
58,1692728616,76.26,0.83,1215,ch58,58,3H0006,1,5
59,1692728616,18.17,0.84,1219,ch59,59,3H0006,1,5
60,1692728616,17.15,0.88,1220,ch60,60,3H0006,1,5
61,1692728616,20.07,0.85,1211,ch61,61,3H0006,1,5
62,1692728616,14.99,0.93,1216,ch62,62,3H0006,1,5
63,1692728616,17.48,0.87,1122,ch63,63,3H0006,1,5
0,1692728649,19.99,0.84,1213,ch00,0,3H0006,1,5
1,1692728649,17.71,0.86,1194,ch01,1,3H0006,1,5
2,1692728649,17.2,0.92,1207,ch02,2,3H0006,1,5
3,1692728649,14.91,0.93,1202,ch03,3,3H0006,1,5
4,1692728649,20.7,0.89,1214,ch04,4,3H0006,1,5
5,1692728649,17.37,1.01,1216,ch05,5,3H0006,1,5
6,1692728649,18.46,0.9,1207,ch06,6,3H0006,1,5
7,1692728649,17.08,0.93,1212,ch07,7,3H0006,1,5
8,1692728649,16.51,0.85,1211,ch08,8,3H0006,1,5
9,1692728649,15.86,0.89,1250,ch09,9,3H0006,1,5
10,1692728649,16.6,0.88,1239,ch10,10,3H0006,1,5
11,1692728649,17.49,0.82,1231,ch11,11,3H0006,1,5
12,1692728649,15.77,0.89,1247,ch12,12,3H0006,1,5
13,1692728649,16.13,0.86,1229,ch13,13,3H0006,1,5
14,1692728649,17.89,0.83,1226,ch14,14,3H0006,1,5
15,1692728649,17.51,0.8,1248,ch15,15,3H0006,1,5
16,1692728649,18.88,0.82,1589,ch16,16,3H0006,1,5
17,1692728649,15.48,0.9,1283,ch17,17,3H0006,1,5
18,1692728649,19.19,0.83,1246,ch18,18,3H0006,1,5
19,1692728649,19,0.83,1252,ch19,19,3H0006,1,5
20,1692728649,18.7,0.9,1235,ch20,20,3H0006,1,5
21,1692728649,19.15,0.82,1241,ch21,21,3H0006,1,5
22,1692728649,20.13,0.87,1246,ch22,22,3H0006,1,5
23,1692728649,19.57,0.86,1252,ch23,23,3H0006,1,5
24,1692728649,16.17,0.91,1252,ch24,24,3H0006,1,5
25,1692728649,14.9,1.1,1236,ch25,25,3H0006,1,5
26,1692728649,17.38,0.85,1244,ch26,26,3H0006,1,5
27,1692728649,16.2,0.88,1234,ch27,27,3H0006,1,5
28,1692728649,15.39,0.91,1247,ch28,28,3H0006,1,5
29,1692728649,18.29,0.86,1642,ch29,29,3H0006,1,5
30,1692728649,17.01,0.86,1307,ch30,30,3H0006,1,5
31,1692728649,22.16,0.84,1216,ch31,31,3H0006,1,5
32,1692728649,19.9,0.87,1251,ch32,32,3H0006,1,5
33,1692728649,17.68,0.86,1249,ch33,33,3H0006,1,5
34,1692728649,16.55,0.84,1237,ch34,34,3H0006,1,5
35,1692728649,15.36,0.94,1247,ch35,35,3H0006,1,5
36,1692728649,20.04,0.84,1233,ch36,36,3H0006,1,5
37,1692728649,16.33,0.85,1243,ch37,37,3H0006,1,5
38,1692728649,12.44,0.87,1233,ch38,38,3H0006,1,5
39,1692728649,18.41,0.87,1257,ch39,39,3H0006,1,5
40,1692728649,12.19,1.38,1224,ch40,40,3H0006,1,5
41,1692728649,17.47,0.89,1242,ch41,41,3H0006,1,5
42,1692728649,18.05,0.85,1725,ch42,42,3H0006,1,5
43,1692728649,16.53,0.84,1325,ch43,43,3H0006,1,5
44,1692728649,21.01,0.82,1245,ch44,44,3H0006,1,5
45,1692728649,14.78,0.95,1252,ch45,45,3H0006,1,5
46,1692728649,18.15,0.83,1250,ch46,46,3H0006,1,5
47,1692728649,17.37,0.79,1253,ch47,47,3H0006,1,5
48,1692728649,16.28,0.83,1229,ch48,48,3H0006,1,5
49,1692728649,15.98,0.86,1246,ch49,49,3H0006,1,5
50,1692728649,15.38,0.88,1228,ch50,50,3H0006,1,5
51,1692728649,15.83,0.88,1244,ch51,51,3H0006,1,5
52,1692728649,18.64,0.83,1235,ch52,52,3H0006,1,5
53,1692728649,19.17,0.87,1245,ch53,53,3H0006,1,5
54,1692728649,15.75,0.93,1230,ch54,54,3H0006,1,5
55,1692728649,14.86,0.93,1246,ch55,55,3H0006,1,5
56,1692728649,17.36,5.4,1237,ch56,56,3H0006,1,5
57,1692728649,15.86,1.03,1814,ch57,57,3H0006,1,5
58,1692728649,76.3,0.84,1325,ch58,58,3H0006,1,5
59,1692728649,18.05,0.87,1254,ch59,59,3H0006,1,5
60,1692728649,17.15,0.85,1241,ch60,60,3H0006,1,5
61,1692728649,20.06,0.91,1234,ch61,61,3H0006,1,5
62,1692728649,15,0.92,1243,ch62,62,3H0006,1,5
63,1692728649,17.47,0.88,1125,ch63,63,3H0006,1,5
0,1692728687,16.15,0.86,1209,ch00,0,3H0007,1,5
1,1692728687,19.78,0.84,1203,ch01,1,3H0007,1,5
2,1692728687,18.35,0.8,1215,ch02,2,3H0007,1,5
3,1692728687,18.77,0.85,1473,ch03,3,3H0007,1,5
4,1692728687,19.6,0.84,1247,ch04,4,3H0007,1,5
5,1692728687,18.1,0.9,1218,ch05,5,3H0007,1,5
6,1692728687,18.97,0.9,1219,ch06,6,3H0007,1,5
7,1692728687,19.42,1.1,1201,ch07,7,3H0007,1,5
8,1692728687,15.23,0.92,1212,ch08,8,3H0007,1,5
9,1692728687,17.92,0.84,1222,ch09,9,3H0007,1,5
10,1692728687,16.35,0.83,1219,ch10,10,3H0007,1,5
11,1692728687,15.56,0.89,1216,ch11,11,3H0007,1,5
12,1692728687,19.38,0.82,1203,ch12,12,3H0007,1,5
13,1692728687,15.5,0.89,1209,ch13,13,3H0007,1,5
14,1692728687,15.48,0.88,1216,ch14,14,3H0007,1,5
15,1692728687,17.03,0.8,1203,ch15,15,3H0007,1,5
16,1692728687,18.43,0.85,1516,ch16,16,3H0007,1,5
17,1692728687,19.46,0.84,1279,ch17,17,3H0007,1,5
18,1692728687,17.98,0.83,1221,ch18,18,3H0007,1,5
19,1692728687,16.95,0.93,1215,ch19,19,3H0007,1,5
20,1692728687,16.58,0.87,1218,ch20,20,3H0007,1,5
21,1692728687,16.15,0.86,1218,ch21,21,3H0007,1,5
22,1692728687,15.69,0.91,1225,ch22,22,3H0007,1,5
23,1692728687,15.17,1,1218,ch23,23,3H0007,1,5
24,1692728687,17.65,0.92,1221,ch24,24,3H0007,1,5
25,1692728687,13.44,0.95,1216,ch25,25,3H0007,1,5
26,1692728687,16.85,0.83,1216,ch26,26,3H0007,1,5
27,1692728687,15.22,0.94,1211,ch27,27,3H0007,1,5
28,1692728687,16.55,0.86,1209,ch28,28,3H0007,1,5
29,1692728687,15.03,0.93,1630,ch29,29,3H0007,1,5
30,1692728687,12.75,0.84,1274,ch30,30,3H0007,1,5
31,1692728687,17.93,0.84,1223,ch31,31,3H0007,1,5
32,1692728687,18.08,0.84,1218,ch32,32,3H0007,1,5
33,1692728687,17.78,0.83,1201,ch33,33,3H0007,1,5
34,1692728687,16.45,0.88,1207,ch34,34,3H0007,1,5
35,1692728687,16.48,0.86,1220,ch35,35,3H0007,1,5
36,1692728687,17.92,0.84,1217,ch36,36,3H0007,1,5
37,1692728687,13.88,0.88,1202,ch37,37,3H0007,1,5
38,1692728687,18.45,0.89,1154,ch38,38,3H0007,1,5
39,1692728687,16.95,0.93,1200,ch39,39,3H0007,1,5
40,1692728687,13.16,1.68,1215,ch40,40,3H0007,1,5
41,1692728687,16.05,0.92,1216,ch41,41,3H0007,1,5
42,1692728687,14.98,0.94,1720,ch42,42,3H0007,1,5
43,1692728687,17.57,0.86,1272,ch43,43,3H0007,1,5
44,1692728687,16.98,0.84,1210,ch44,44,3H0007,1,5
45,1692728687,18.57,0.89,1210,ch45,45,3H0007,1,5
46,1692728687,19.74,0.83,1222,ch46,46,3H0007,1,5
47,1692728687,18.93,0.83,1234,ch47,47,3H0007,1,5
48,1692728687,18.38,0.82,1240,ch48,48,3H0007,1,5
49,1692728687,13.76,0.87,1211,ch49,49,3H0007,1,5
50,1692728687,19.07,0.82,1209,ch50,50,3H0007,1,5
51,1692728687,15.48,1.93,1214,ch51,51,3H0007,1,5
52,1692728687,16.89,0.82,1216,ch52,52,3H0007,1,5
53,1692728687,12.97,0.88,1214,ch53,53,3H0007,1,5
54,1692728687,15.62,0.89,1205,ch54,54,3H0007,1,5
55,1692728687,14.85,0.97,1210,ch55,55,3H0007,1,5
56,1692728687,12.65,2.67,1218,ch56,56,3H0007,1,5
57,1692728687,18.35,0.91,1793,ch57,57,3H0007,1,5
58,1692728687,14.98,0.94,1289,ch58,58,3H0007,1,5
59,1692728687,15.86,0.94,1228,ch59,59,3H0007,1,5
60,1692728687,17.92,0.84,1208,ch60,60,3H0007,1,5
61,1692728687,18.62,0.83,1233,ch61,61,3H0007,1,5
62,1692728687,15.93,0.88,1226,ch62,62,3H0007,1,5
63,1692728687,16.25,0.85,1121,ch63,63,3H0007,1,5
0,1692728724,18.07,0.82,1215,ch00,0,3H0008,1,5
1,1692728724,20.45,0.87,1219,ch01,1,3H0008,1,5
2,1692728724,19.1,0.87,1216,ch02,2,3H0008,1,5
3,1692728724,14.27,0.91,1209,ch03,3,3H0008,1,5
4,1692728724,17.74,0.84,1476,ch04,4,3H0008,1,5
5,1692728724,19.04,0.83,1259,ch05,5,3H0008,1,5
6,1692728724,18.95,0.89,1221,ch06,6,3H0008,1,5
7,1692728724,15.83,0.89,1213,ch07,7,3H0008,1,5
8,1692728724,15.49,0.94,1214,ch08,8,3H0008,1,5
9,1692728724,18.23,0.82,1207,ch09,9,3H0008,1,5
10,1692728724,19.71,0.81,1207,ch10,10,3H0008,1,5
11,1692728724,20.69,0.83,1213,ch11,11,3H0008,1,5
12,1692728724,17.66,0.87,1211,ch12,12,3H0008,1,5
13,1692728724,17.01,0.81,1212,ch13,13,3H0008,1,5
14,1692728724,17.42,0.82,1214,ch14,14,3H0008,1,5
15,1692728724,15.97,0.88,1213,ch15,15,3H0008,1,5
16,1692728724,18.74,0.82,1204,ch16,16,3H0008,1,5
17,1692728724,17.39,0.82,1553,ch17,17,3H0008,1,5
18,1692728724,19.25,0.86,1250,ch18,18,3H0008,1,5
19,1692728724,16.7,0.85,1234,ch19,19,3H0008,1,5
20,1692728724,20.28,0.84,1214,ch20,20,3H0008,1,5
21,1692728724,18.23,0.89,1211,ch21,21,3H0008,1,5
22,1692728724,16.8,0.86,1209,ch22,22,3H0008,1,5
23,1692728724,18.12,0.86,1204,ch23,23,3H0008,1,5
24,1692728724,20.18,0.86,1220,ch24,24,3H0008,1,5
25,1692728724,20.07,0.87,1209,ch25,25,3H0008,1,5
26,1692728724,15.7,0.9,1211,ch26,26,3H0008,1,5
27,1692728724,13.56,0.88,1216,ch27,27,3H0008,1,5
28,1692728724,14.86,0.94,1202,ch28,28,3H0008,1,5
29,1692728724,20.73,0.88,1211,ch29,29,3H0008,1,5
30,1692728724,18.49,0.86,1644,ch30,30,3H0008,1,5
31,1692728724,18.25,0.83,1278,ch31,31,3H0008,1,5
32,1692728724,16.74,0.86,1161,ch32,32,3H0008,1,5
33,1692728724,14.77,0.96,1206,ch33,33,3H0008,1,5
34,1692728724,16.64,0.87,1209,ch34,34,3H0008,1,5
35,1692728724,13.68,0.85,1203,ch35,35,3H0008,1,5
36,1692728724,16.8,0.86,1204,ch36,36,3H0008,1,5
37,1692728724,13.06,0.87,1210,ch37,37,3H0008,1,5
38,1692728724,16.6,0.85,1214,ch38,38,3H0008,1,5
39,1692728724,17.15,0.88,1232,ch39,39,3H0008,1,5
40,1692728724,13.53,1.55,1221,ch40,40,3H0008,1,5
41,1692728724,19.72,0.86,1218,ch41,41,3H0008,1,5
42,1692728724,18.26,0.86,1218,ch42,42,3H0008,1,5
43,1692728724,18.26,0.83,1735,ch43,43,3H0008,1,5
44,1692728724,17.19,0.81,1292,ch44,44,3H0008,1,5
45,1692728724,16.21,0.84,1211,ch45,45,3H0008,1,5
46,1692728724,19.51,0.82,1215,ch46,46,3H0008,1,5
47,1692728724,18.59,0.84,1208,ch47,47,3H0008,1,5
48,1692728724,17.72,0.83,1218,ch48,48,3H0008,1,5
49,1692728724,16.59,0.83,1217,ch49,49,3H0008,1,5
50,1692728724,15.37,0.91,1213,ch50,50,3H0008,1,5
51,1692728724,19.79,0.95,1220,ch51,51,3H0008,1,5
52,1692728724,16.09,0.84,1218,ch52,52,3H0008,1,5
53,1692728724,19.05,0.85,1219,ch53,53,3H0008,1,5
54,1692728724,16.54,0.88,1216,ch54,54,3H0008,1,5
55,1692728724,18.87,0.88,1213,ch55,55,3H0008,1,5
56,1692728724,17.94,4.21,1218,ch56,56,3H0008,1,5
57,1692728724,19.72,0.91,1221,ch57,57,3H0008,1,5
58,1692728724,19.11,0.86,1833,ch58,58,3H0008,1,5
59,1692728724,18.42,0.82,1296,ch59,59,3H0008,1,5
60,1692728724,16.29,0.87,1218,ch60,60,3H0008,1,5
61,1692728724,19.99,0.83,1212,ch61,61,3H0008,1,5
62,1692728724,15.96,0.86,1220,ch62,62,3H0008,1,5
63,1692728724,15.96,0.88,1120,ch63,63,3H0008,1,5
0,1692728757,17.99,0.83,1189,ch00,0,3H0008,1,5
1,1692728757,20.38,0.87,1218,ch01,1,3H0008,1,5
2,1692728757,18.96,0.88,1226,ch02,2,3H0008,1,5
3,1692728757,14.11,0.9,1225,ch03,3,3H0008,1,5
4,1692728757,17.69,0.85,1492,ch04,4,3H0008,1,5
5,1692728757,18.97,0.82,1243,ch05,5,3H0008,1,5
6,1692728757,18.88,0.86,1214,ch06,6,3H0008,1,5
7,1692728757,15.73,0.92,1212,ch07,7,3H0008,1,5
8,1692728757,15.38,0.96,1220,ch08,8,3H0008,1,5
9,1692728757,18.15,0.86,1216,ch09,9,3H0008,1,5
10,1692728757,19.72,0.84,1219,ch10,10,3H0008,1,5
11,1692728757,20.6,0.85,1221,ch11,11,3H0008,1,5
12,1692728757,17.58,0.83,1238,ch12,12,3H0008,1,5
13,1692728757,16.9,0.82,1213,ch13,13,3H0008,1,5
14,1692728757,17.44,0.82,1211,ch14,14,3H0008,1,5
15,1692728757,15.98,0.91,1208,ch15,15,3H0008,1,5
16,1692728757,18.75,0.84,1208,ch16,16,3H0008,1,5
17,1692728757,17.32,0.79,1212,ch17,17,3H0008,1,5
18,1692728757,19.24,0.88,1220,ch18,18,3H0008,1,5
19,1692728757,16.74,0.84,1222,ch19,19,3H0008,1,5
20,1692728757,20.32,0.86,1219,ch20,20,3H0008,1,5
21,1692728757,18.21,0.82,1245,ch21,21,3H0008,1,5
22,1692728757,16.76,0.83,1209,ch22,22,3H0008,1,5
23,1692728757,18.07,0.84,1214,ch23,23,3H0008,1,5
24,1692728757,20.15,0.89,1208,ch24,24,3H0008,1,5
25,1692728757,20.03,0.89,1205,ch25,25,3H0008,1,5
26,1692728757,15.67,0.9,1209,ch26,26,3H0008,1,5
27,1692728757,13.49,0.87,1219,ch27,27,3H0008,1,5
28,1692728757,14.92,0.94,1229,ch28,28,3H0008,1,5
29,1692728757,20.72,0.84,1211,ch29,29,3H0008,1,5
30,1692728757,18.4,0.85,1216,ch30,30,3H0008,1,5
31,1692728757,18.25,0.86,1643,ch31,31,3H0008,1,5
32,1692728757,16.74,0.83,1256,ch32,32,3H0008,1,5
33,1692728757,14.77,0.94,1212,ch33,33,3H0008,1,5
34,1692728757,16.65,0.85,1214,ch34,34,3H0008,1,5
35,1692728757,13.69,0.89,1228,ch35,35,3H0008,1,5
36,1692728757,16.77,0.85,2430,ch36,36,3H0008,1,5
37,1692728757,,,0,ch37,37,3H0008,1,5
38,1692728757,16.59,0.88,1206,ch38,38,3H0008,1,5
39,1692728757,17.21,0.87,1225,ch39,39,3H0008,1,5
40,1692728757,13.56,1.48,1222,ch40,40,3H0008,1,5
41,1692728757,19.7,0.86,1214,ch41,41,3H0008,1,5
42,1692728757,18.29,0.83,1213,ch42,42,3H0008,1,5
43,1692728757,18.25,0.83,1220,ch43,43,3H0008,1,5
44,1692728757,17.16,0.81,1714,ch44,44,3H0008,1,5
45,1692728757,16.15,0.84,1287,ch45,45,3H0008,1,5
46,1692728757,19.48,0.84,1216,ch46,46,3H0008,1,5
47,1692728757,18.54,0.82,1212,ch47,47,3H0008,1,5
48,1692728757,17.75,0.82,1223,ch48,48,3H0008,1,5
49,1692728757,16.56,0.87,1211,ch49,49,3H0008,1,5
50,1692728757,15.39,0.91,1213,ch50,50,3H0008,1,5
51,1692728757,19.75,0.98,1218,ch51,51,3H0008,1,5
52,1692728757,16.08,0.89,1224,ch52,52,3H0008,1,5
53,1692728757,19,0.87,1219,ch53,53,3H0008,1,5
54,1692728757,16.59,0.85,1218,ch54,54,3H0008,1,5
55,1692728757,18.99,0.89,1222,ch55,55,3H0008,1,5
56,1692728757,17.8,4.24,1210,ch56,56,3H0008,1,5
57,1692728757,19.56,1.1,1214,ch57,57,3H0008,1,5
58,1692728757,18.98,0.86,1224,ch58,58,3H0008,1,5
59,1692728757,18.3,0.84,1829,ch59,59,3H0008,1,5
60,1692728757,16.19,0.88,1304,ch60,60,3H0008,1,5
61,1692728757,19.83,0.84,1224,ch61,61,3H0008,1,5
62,1692728757,15.89,0.85,1209,ch62,62,3H0008,1,5
63,1692728757,15.92,0.86,1121,ch63,63,3H0008,1,5
0,1692728794,21.09,0.86,1214,ch00,0,3H0009,1,5
1,1692728794,13.69,0.9,1215,ch01,1,3H0009,1,5
2,1692728794,17.21,0.86,1220,ch02,2,3H0009,1,5
3,1692728794,17.04,0.87,1225,ch03,3,3H0009,1,5
4,1692728794,16.73,0.89,1216,ch04,4,3H0009,1,5
5,1692728794,17.06,0.87,1203,ch05,5,3H0009,1,5
6,1692728794,16.72,0.88,1201,ch06,6,3H0009,1,5
7,1692728794,18.19,1.12,1206,ch07,7,3H0009,1,5
8,1692728794,20.43,0.92,1216,ch08,8,3H0009,1,5
9,1692728794,19,0.89,1214,ch09,9,3H0009,1,5
10,1692728794,14.56,0.94,1211,ch10,10,3H0009,1,5
11,1692728794,21.31,0.85,1202,ch11,11,3H0009,1,5
12,1692728794,19.41,0.82,1210,ch12,12,3H0009,1,5
13,1692728794,18.72,0.84,1211,ch13,13,3H0009,1,5
14,1692728794,17.75,0.84,1231,ch14,14,3H0009,1,5
15,1692728794,17.85,0.84,1218,ch15,15,3H0009,1,5
16,1692728794,17.61,0.84,1215,ch16,16,3H0009,1,5
17,1692728794,17.17,0.84,1206,ch17,17,3H0009,1,5
18,1692728794,21.09,0.85,1210,ch18,18,3H0009,1,5
19,1692728794,13.52,0.87,1582,ch19,19,3H0009,1,5
20,1692728794,18.06,0.89,1268,ch20,20,3H0009,1,5
21,1692728794,19.14,0.85,1226,ch21,21,3H0009,1,5
22,1692728794,16.35,0.89,1216,ch22,22,3H0009,1,5
23,1692728794,13.35,0.9,1214,ch23,23,3H0009,1,5
24,1692728794,20.53,0.95,1219,ch24,24,3H0009,1,5
25,1692728794,16.06,0.94,1205,ch25,25,3H0009,1,5
26,1692728794,15.84,0.94,1209,ch26,26,3H0009,1,5
27,1692728794,15.99,0.9,1212,ch27,27,3H0009,1,5
28,1692728794,13.2,0.87,1211,ch28,28,3H0009,1,5
29,1692728794,20.5,0.84,1212,ch29,29,3H0009,1,5
30,1692728794,19.03,0.85,1214,ch30,30,3H0009,1,5
31,1692728794,20.12,0.89,1204,ch31,31,3H0009,1,5
32,1692728794,18.87,0.84,1648,ch32,32,3H0009,1,5
33,1692728794,18.38,0.87,1269,ch33,33,3H0009,1,5
34,1692728794,11.81,0.87,1213,ch34,34,3H0009,1,5
35,1692728794,22.54,6.74,1213,ch35,35,3H0009,1,5
36,1692728794,15.9,0.98,1210,ch36,36,3H0009,1,5
37,1692728794,16.88,0.88,1157,ch37,37,3H0009,1,5
38,1692728794,19.88,0.87,1214,ch38,38,3H0009,1,5
39,1692728794,12.43,0.96,1210,ch39,39,3H0009,1,5
40,1692728794,18.34,1.4,1211,ch40,40,3H0009,1,5
41,1692728794,17.68,0.88,1215,ch41,41,3H0009,1,5
42,1692728794,15.93,0.9,1210,ch42,42,3H0009,1,5
43,1692728794,19.43,0.86,1196,ch43,43,3H0009,1,5
44,1692728794,15.74,0.85,1210,ch44,44,3H0009,1,5
45,1692728794,18.39,0.83,1733,ch45,45,3H0009,1,5
46,1692728794,20.07,0.84,1279,ch46,46,3H0009,1,5
47,1692728794,19.71,0.83,1227,ch47,47,3H0009,1,5
48,1692728794,15.73,0.9,1220,ch48,48,3H0009,1,5
49,1692728794,17.01,0.86,1219,ch49,49,3H0009,1,5
50,1692728794,20.47,3.95,1216,ch50,50,3H0009,1,5
51,1692728794,16.3,0.94,1209,ch51,51,3H0009,1,5
52,1692728794,14.21,0.96,1215,ch52,52,3H0009,1,5
53,1692728794,16.4,0.87,1216,ch53,53,3H0009,1,5
54,1692728794,16.4,0.86,1209,ch54,54,3H0009,1,5
55,1692728794,16.14,0.94,1218,ch55,55,3H0009,1,5
56,1692728794,17.06,2.52,1216,ch56,56,3H0009,1,5
57,1692728794,13.94,0.96,1210,ch57,57,3H0009,1,5
58,1692728794,19.02,0.84,1247,ch58,58,3H0009,1,5
59,1692728794,18.41,0.9,1208,ch59,59,3H0009,1,5
60,1692728794,20.59,0.9,1840,ch60,60,3H0009,1,5
61,1692728794,20.21,0.87,1286,ch61,61,3H0009,1,5
62,1692728794,17.39,0.85,1221,ch62,62,3H0009,1,5
63,1692728794,16.58,0.83,1115,ch63,63,3H0009,1,5
0,1692728826,21.11,0.85,1202,ch00,0,3H0009,1,5
1,1692728826,13.63,0.93,1207,ch01,1,3H0009,1,5
2,1692728826,17.21,1.07,1213,ch02,2,3H0009,1,5
3,1692728826,17,0.86,1228,ch03,3,3H0009,1,5
4,1692728826,16.72,0.83,1212,ch04,4,3H0009,1,5
5,1692728826,17.02,0.86,1206,ch05,5,3H0009,1,5
6,1692728826,16.66,0.93,1206,ch06,6,3H0009,1,5
7,1692728826,18.13,1,1210,ch07,7,3H0009,1,5
8,1692728826,20.46,0.9,1524,ch08,8,3H0009,1,5
9,1692728826,19,0.89,1265,ch09,9,3H0009,1,5
10,1692728826,14.61,0.97,1215,ch10,10,3H0009,1,5
11,1692728826,21.3,0.85,1220,ch11,11,3H0009,1,5
12,1692728826,19.39,0.82,1215,ch12,12,3H0009,1,5
13,1692728826,18.66,0.83,1203,ch13,13,3H0009,1,5
14,1692728826,17.76,0.8,1211,ch14,14,3H0009,1,5
15,1692728826,17.84,0.83,1220,ch15,15,3H0009,1,5
16,1692728826,17.57,0.84,1199,ch16,16,3H0009,1,5
17,1692728826,17.11,0.84,1233,ch17,17,3H0009,1,5
18,1692728826,21.09,0.84,1203,ch18,18,3H0009,1,5
19,1692728826,13.47,0.88,1216,ch19,19,3H0009,1,5
20,1692728826,18.06,0.89,1212,ch20,20,3H0009,1,5
21,1692728826,19.12,0.88,1568,ch21,21,3H0009,1,5
22,1692728826,16.33,0.86,1261,ch22,22,3H0009,1,5
23,1692728826,13.33,0.89,1225,ch23,23,3H0009,1,5
24,1692728826,20.45,0.94,1215,ch24,24,3H0009,1,5
25,1692728826,16.05,0.92,1209,ch25,25,3H0009,1,5
26,1692728826,15.86,0.92,1219,ch26,26,3H0009,1,5
27,1692728826,15.99,0.92,1217,ch27,27,3H0009,1,5
28,1692728826,13.14,0.89,1208,ch28,28,3H0009,1,5
29,1692728826,20.49,0.85,1216,ch29,29,3H0009,1,5
30,1692728826,18.97,0.87,1213,ch30,30,3H0009,1,5
31,1692728826,20.13,0.86,1209,ch31,31,3H0009,1,5
32,1692728826,18.86,0.88,1219,ch32,32,3H0009,1,5
33,1692728826,18.36,0.85,1195,ch33,33,3H0009,1,5
34,1692728826,11.75,0.88,1661,ch34,34,3H0009,1,5
35,1692728826,22.42,1,1271,ch35,35,3H0009,1,5
36,1692728826,15.85,0.94,1211,ch36,36,3H0009,1,5
37,1692728826,16.78,0.88,1207,ch37,37,3H0009,1,5
38,1692728826,19.85,0.88,1228,ch38,38,3H0009,1,5
39,1692728826,12.42,0.93,1213,ch39,39,3H0009,1,5
40,1692728826,18.24,1.49,1211,ch40,40,3H0009,1,5
41,1692728826,17.65,0.9,1219,ch41,41,3H0009,1,5
42,1692728826,15.86,0.9,1219,ch42,42,3H0009,1,5
43,1692728826,19.42,0.86,1223,ch43,43,3H0009,1,5
44,1692728826,15.72,0.87,1215,ch44,44,3H0009,1,5
45,1692728826,18.36,0.83,1217,ch45,45,3H0009,1,5
46,1692728826,20.01,0.85,1206,ch46,46,3H0009,1,5
47,1692728826,19.64,0.85,1744,ch47,47,3H0009,1,5
48,1692728826,15.71,0.92,1290,ch48,48,3H0009,1,5
49,1692728826,16.98,0.84,1219,ch49,49,3H0009,1,5
50,1692728826,20.43,4.46,1208,ch50,50,3H0009,1,5
51,1692728826,16.2,0.87,1234,ch51,51,3H0009,1,5
52,1692728826,14.18,0.94,1222,ch52,52,3H0009,1,5
53,1692728826,16.45,0.88,1203,ch53,53,3H0009,1,5
54,1692728826,16.45,0.96,1204,ch54,54,3H0009,1,5
55,1692728826,16.14,0.92,1211,ch55,55,3H0009,1,5
56,1692728826,17.1,3.26,1229,ch56,56,3H0009,1,5
57,1692728826,13.9,1.02,1216,ch57,57,3H0009,1,5
58,1692728826,18.98,0.9,1197,ch58,58,3H0009,1,5
59,1692728826,18.41,0.88,1212,ch59,59,3H0009,1,5
60,1692728826,20.51,0.85,1219,ch60,60,3H0009,1,5
61,1692728826,20.16,0.87,1208,ch61,61,3H0009,1,5
62,1692728826,17.36,0.86,1226,ch62,62,3H0009,1,5
63,1692728826,16.49,0.83,1136,ch63,63,3H0009,1,5
0,1692728863,17.42,0.84,1213,ch00,0,3H0010,1,5
1,1692728863,18.95,0.82,1157,ch01,1,3H0010,1,5
2,1692728863,16.21,0.85,1203,ch02,2,3H0010,1,5
3,1692728863,17.49,0.82,1212,ch03,3,3H0010,1,5
4,1692728863,18.11,0.83,1211,ch04,4,3H0010,1,5
